879,1578295130000,1578295154000
1059,1578295149000,1578305273000
527,1578295432000,1578313938000
9,1578295641000,1578295665000
885,1578296340000,1578317243000
1217,1578296533000,1578304854000
640,1578296895000,1578296919000
235,1578296950000,1578313599000
1298,1578297090000,1578313956000
460,1578297112000,1578307691000
522,1578297354000,1578316557000
1418,1578297376000,1578314278000
1376,1578297523000,1578309147000
1266,1578297703000,1578297727000
9,1578297905000,1578297929000
529,1578298270000,1578317205000
940,1578298832000,1578298856000
280,1578299547000,1578316422000
454,1578300648000,1578300672000
-1,1578302399000,1578304772000
343,1578302878000,1578302898000
940,1578303976000,1578304000000
1357,1578304102000,1578304133000
23,1578304806000,1578304838000
-1,1578304854000,1578304874000
-1,1578305127000,1578305147000
-1,1578305717000,1578305737000
1010,1578305770000,1578305802000
1059,1578305989000,1578308220000
1357,1578305992000,1578306012000
1228,1578305994000,1578306019000
-1,1578306077000,1578306097000
-1,1578306182000,1578306202000
-1,1578306533000,1578306553000
-1,1578306578000,1578306598000
-1,1578306618000,1578306638000
-1,1578306695000,1578306715000
1266,1578306778000,1578306802000
-1,1578306851000,1578306871000
-1,1578307018000,1578307038000
570,1578307406000,1578307430000
570,1578307535000,1578307559000
-1,1578307691000,1578307711000
184,1578308013000,1578314751000
-1,1578308102000,1578308122000
-1,1578308220000,1578308240000
-1,1578308738000,1578308758000
23,1578309147000,1578309179000
343,1578309650000,1578309670000
-1,1578309895000,1578309915000
-1,1578310350000,1578310370000
454,1578310508000,1578310525000
1266,1578310735000,1578310753000
-1,1578312066000,1578312086000
-1,1578312840000,1578312860000
1217,1578313250000,1578319109000
879,1578313286000,1578313304000
343,1578313322000,1578313342000
-1,1578313433000,1578313453000
-1,1578313599000,1578313619000
454,1578313689000,1578313706000
-1,1578313808000,1578313836000
-1,1578313938000,1578313976000
-1,1578314278000,1578314298000
640,1578315841000,1578315865000
-1,1578316422000,1578316442000
-1,1578316557000,1578316577000
-1,1578317205000,1578317225000
1010,1578317243000,1578317275000
-1,1578318814000,1578318834000
-1,1578319109000,1578319129000
323,1578377537000,1578392687000
1053,1578379519000,1578391013000
209,1578380337000,1578388894000
293,1578380607000,1578394705000
960,1578380656000,1578391373000
279,1578381205000,1578381229000
