1578279600000,70.0
1578280500000,70.15
1578281400000,70.51
1578282300000,70.504
1578283200000,70.8016
1578284100000,71.0706
1578285000000,70.5783
1578285900000,70.5313
1578286800000,71.2625
1578287700000,71.255
1578288600000,71.552
1578289500000,71.8208
1578290400000,71.0283
1578291300000,70.4113
1578292200000,70.6145
1578293100000,70.6958
1578294000000,70.7283
1578294900000,70.7413
1578295800000,72.0965
1578296700000,72.0386
1578297600000,73.2154
1578298500000,75.0362
1578299400000,76.0645
1578300300000,77.6758
1578301200000,78.6203
1578302100000,79.2981
1578303000000,80.1693
1578303900000,79.6177
1578304800000,78.9471
1578305700000,77.7788
1578306600000,77.1615
1578307500000,76.3146
1578308400000,76.4258
1578309300000,74.9703
1578310200000,74.5381
1578311100000,74.3653
1578312000000,74.5961
1578312900000,74.6884
1578313800000,73.8254
1578314700000,72.8802
1578315600000,72.2021
1578316500000,71.6308
1578317400000,70.9523
1578318300000,70.8309
1578319200000,70.3324
1578320100000,70.1329
1578321000000,70.0532
1578321900000,70.0213
1578322800000,70.0085
1578323700000,70.0034
1578324600000,70.0014
1578325500000,70.0005
1578326400000,70.0002
1578327300000,70.0001
1578328200000,70.0
1578329100000,70.0
1578330000000,70.0
1578330900000,70.0
1578331800000,70.0
1578332700000,70.0
1578333600000,70.0
1578334500000,70.0
1578335400000,70.0
1578336300000,70.0
1578337200000,70.0
1578338100000,70.0
1578339000000,70.0
1578339900000,70.0
1578340800000,70.0
1578341700000,70.0
1578342600000,70.0
1578343500000,70.0
1578344400000,70.0
1578345300000,70.0
1578346200000,70.0
1578347100000,70.0
1578348000000,70.0
1578348900000,70.0
1578349800000,70.0
1578350700000,70.0
1578351600000,70.0
1578352500000,70.0
1578353400000,70.0
1578354300000,70.0
1578355200000,70.0
1578356100000,70.0
1578357000000,70.0
1578357900000,70.0
1578358800000,70.0
1578359700000,70.0
1578360600000,70.0
1578361500000,70.0
1578362400000,70.0
1578363300000,70.0
1578364200000,70.0
1578365100000,70.0
1578366000000,70.0
1578366900000,70.15
1578367800000,70.21
1578368700000,70.234
1578369600000,70.9936
1578370500000,71.1474
1578371400000,71.209
1578372300000,71.2336
1578373200000,70.9434
1578374100000,71.5774
1578375000000,71.2309
1578375900000,71.9924
1578376800000,71.397
1578377700000,71.6088
1578378600000,71.2435
1578379500000,72.2974
1578380400000,71.669
1578381300000,72.6176
1578382200000,73.297
1578383100000,74.4688
1578384000000,76.4375
1578384900000,78.875
1578385800000,80.15
1578386700000,80.51
1578387600000,80.654
1578388500000,81.3116
1578389400000,82.4746
1578390300000,81.7399
1578391200000,82.1959
1578392100000,79.9784
1578393000000,86.7414
1578393900000,81.6465
1578394800000,81.8586
1578395700000,79.8434
1578396600000,78.7374
1578397500000,78.445
1578398400000,78.178
1578399300000,77.0212
1578400200000,76.1085
1578401100000,75.5934
1578402000000,74.7874
1578402900000,74.1649
1578403800000,73.166
1578404700000,72.3164
1578405600000,71.6766
1578406500000,70.8206
1578407400000,70.4782
1578408300000,70.1913
1578409200000,70.0765
1578410100000,70.0306
1578411000000,70.0122
1578411900000,70.0049
1578412800000,70.002
1578413700000,70.0008
1578414600000,70.0003
1578415500000,70.0001
1578416400000,70.0001
1578417300000,70.0
1578418200000,70.0
1578419100000,70.0
1578420000000,70.0
1578420900000,70.0
1578421800000,70.0
1578422700000,70.0
1578423600000,70.0
1578424500000,70.0
1578425400000,70.0
1578426300000,70.0
1578427200000,70.0
1578428100000,70.0
1578429000000,70.0
1578429900000,70.0
1578430800000,70.0
1578431700000,70.0
1578432600000,70.0
1578433500000,70.0
1578434400000,70.0
1578435300000,70.0
1578436200000,70.0
1578437100000,70.0
1578438000000,70.0
1578438900000,70.0
1578439800000,70.0
1578440700000,70.0
1578441600000,70.0
1578442500000,70.0
1578443400000,70.0
1578444300000,70.0
1578445200000,70.0
1578446100000,70.0
1578447000000,70.0
1578447900000,70.0
1578448800000,70.0
1578449700000,70.0
1578450600000,70.0
1578451500000,70.0
1578452400000,70.0
1578453300000,70.15
1578454200000,70.21
1578455100000,70.984
1578456000000,70.6936
1578456900000,70.5774
1578457800000,70.681
1578458700000,71.9224
1578459600000,71.069
1578460500000,70.8776
1578461400000,70.951
1578462300000,71.2804
1578463200000,72.0122
1578464100000,71.7049
1578465000000,71.2819
1578465900000,71.7128
1578466800000,72.3351
1578467700000,72.284
1578468600000,74.6636
1578469500000,74.7154
1578470400000,75.1862
1578471300000,76.8745
1578472200000,76.9498
