1362,1578293046000,1578293065000
892,1578294576000,1578294597000
629,1578295278000,1578295297000
1288,1578295661000,1578295681000
892,1578296404000,1578296536000
629,1578296420000,1578296536000
1064,1578296732000,1578296751000
892,1578297048000,1578297069000
1288,1578298102000,1578298122000
1288,1578298396000,1578298425000
1288,1578298683000,1578298703000
1288,1578298785000,1578298805000
1288,1578298876000,1578298896000
1288,1578299546000,1578299566000
568,1578302331000,1578302350000
629,1578302413000,1578302431000
1288,1578303173000,1578303193000
-1,1578303542000,1578303575000
-1,1578304283000,1578304304000
568,1578304386000,1578304405000
869,1578305498000,1578305517000
1362,1578306107000,1578306129000
-1,1578306363000,1578306393000
1288,1578306698000,1578306718000
1288,1578307652000,1578307672000
-1,1578308443000,1578308476000
869,1578309399000,1578309418000
-1,1578309858000,1578309891000
892,1578310100000,1578310121000
-1,1578312398000,1578312435000
-1,1578313112000,1578313142000
-1,1578313361000,1578313391000
-1,1578313897000,1578313934000
-1,1578314090000,1578314120000
-1,1578315588000,1578315609000
1064,1578316362000,1578316381000
115,1578319791000,1578319807000
-1,1578326355000,1578326388000
227,1578378705000,1578378725000
313,1578381503000,1578381524000
322,1578382215000,1578382235000
313,1578383183000,1578383204000
322,1578384623000,1578384643000
313,1578384848000,1578384869000
313,1578384879000,1578384900000
71,1578385822000,1578385841000
-1,1578386143000,1578386164000
322,1578386260000,1578386280000
313,1578386318000,1578386339000
313,1578386401000,1578386422000
313,1578386425000,1578386446000
1082,1578388150000,1578388169000
-1,1578388494000,1578388515000
313,1578388836000,1578388857000
322,1578389796000,1578389816000
70,1578391041000,1578391071000
322,1578391096000,1578391136000
70,1578391211000,1578391239000
322,1578391357000,1578391377000
322,1578391768000,1578391788000
213,1578391773000,1578391803000
71,1578391791000,1578391810000
322,1578391890000,1578391910000
1082,1578391893000,1578391912000
700,1578391897000,1578391917000
-1,1578392503000,1578392524000
700,1578392718000,1578392739000
322,1578392901000,1578392924000
-1,1578393705000,1578393726000
-1,1578394304000,1578394341000
213,1578394444000,1578394474000
-1,1578394701000,1578394731000
-1,1578395205000,1578395242000
-1,1578395538000,1578395559000
-1,1578395777000,1578395814000
70,1578397081000,1578397105000
-1,1578397134000,1578397166000
-1,1578397661000,1578397691000
313,1578397962000,1578397988000
322,1578397972000,1578397999000
313,1578398157000,1578398182000
-1,1578398346000,1578398367000
-1,1578398444000,1578398481000
-1,1578398679000,1578398700000
-1,1578398987000,1578399024000
700,1578399144000,1578399165000
-1,1578400481000,1578400518000
-1,1578400908000,1578400956000
322,1578401207000,1578401227000
-1,1578402065000,1578402086000
-1,1578402723000,1578402744000
-1,1578402912000,1578402933000
-1,1578403000000,1578403021000
971,1578468860000,1578468879000
1196,1578469302000,1578469321000
1136,1578469467000,1578469486000
971,1578470129000,1578471562000
580,1578470278000,1578470297000
1196,1578470459000,1578470478000
1196,1578471853000,1578471872000
971,1578471960000,1578471979000
76,1578472689000,1578472708000
