-212784378000,342
1578291807000,815
1578292584000,815
1578292834000,213
1578293276000,815
1578294044000,815
1578294082000,581
1578294147000,895
1578294176000,388
1578294662000,471
1578294662000,815
1578295344000,762
1578295382000,898
1578295591000,815
1578295753000,958
1578295781000,4
1578295805000,4
1578295943000,249
1578296012000,96
1578296137000,707
1578296154000,597
1578296259000,451
1578296293000,815
1578296339000,384
1578296355000,214
1578296365000,958
1578296378000,4
1578296559000,22
1578296576000,571
1578296605000,787
1578296694000,20
1578296704000,249
1578296727000,399
1578296760000,122
1578296821000,660
1578296908000,532
1578296916000,815
1578296971000,17
1578296994000,96
1578297021000,112
1578297039000,449
1578297084000,14
1578297153000,114
1578297268000,22
1578297350000,4
1578297374000,483
1578297377000,166
1578297495000,223
1578297523000,249
1578297532000,958
1578297690000,96
1578297717000,815
1578297871000,832
1578297875000,506
1578297928000,464
1578297936000,450
1578297994000,4
1578298222000,249
1578298250000,22
1578298270000,455
1578298363000,440
1578298367000,815
1578298385000,606
1578298430000,958
1578298472000,994
1578298510000,306
1578298622000,911
1578298655000,96
1578298853000,4
1578298876000,46
1578299103000,249
1578299107000,958
1578299144000,519
1578299311000,22
1578299314000,815
1578299367000,888
1578299424000,353
1578299446000,96
1578299455000,864
1578299606000,911
1578299639000,589
1578299834000,249
1578299837000,4
1578299935000,519
1578299936000,815
1578299972000,307
1578300067000,22
1578300069000,657
1578300092000,958
1578300277000,96
1578300444000,357
1578300572000,22
1578300581000,4
1578300658000,911
1578300802000,249
1578300878000,809
1578300906000,958
1578301084000,519
1578301307000,911
1578301370000,431
1578301374000,96
1578301386000,357
1578301390000,4
1578301426000,22
1578301459000,801
1578301476000,249
1578301692000,519
1578301899000,813
1578301916000,249
1578302079000,303
1578302095000,911
1578302129000,357
1578302198000,22
1578302234000,4
1578302238000,190
1578302297000,431
1578302298000,519
1578302487000,96
1578302500000,10
1578302503000,10
1578302844000,439
1578302912000,911
1578303011000,813
1578303083000,4
1578303164000,10
1578303173000,22
1578303238000,357
1578303250000,96
1578303302000,519
1578303313000,525
1578303354000,431
1578303412000,265
1578303552000,674
1578303560000,22
1578303665000,911
1578303710000,384
1578303827000,813
1578303899000,162
1578303907000,519
1578303914000,582
1578303976000,10
1578304098000,192
1578304118000,431
1578304160000,793
1578304195000,96
1578304215000,597
1578304220000,213
1578304229000,895
1578304231000,131
1578304233000,294
1578304234000,538
1578304264000,559
1578304276000,827
1578304357000,532
1578304373000,813
1578304392000,357
1578304448000,710
1578304455000,388
1578304468000,102
1578304469000,911
1578304510000,97
1578304515000,700
1578304567000,413
1578304712000,796
1578304822000,451
1578304827000,519
1578304908000,10
1578304959000,559
1578304981000,357
1578305022000,96
1578305030000,131
1578305083000,660
1578305115000,27
1578305121000,14
1578305127000,17
1578305130000,297
1578305165000,297
1578305245000,431
1578305290000,427
1578305321000,827
1578305377000,911
1578305441000,357
1578305445000,97
1578305461000,413
1578305474000,813
1578305594000,592
1578305661000,943
1578305704000,10
1578305732000,96
1578305754000,559
1578305794000,984
1578305808000,131
1578305825000,519
1578305851000,182
1578305874000,431
1578305907000,121
1578306022000,409
1578306062000,413
1578306160000,499
1578306160000,911
1578306176000,97
1578306237000,10
1578306286000,813
1578306410000,827
1578306500000,946
1578306507000,228
1578306514000,874
1578306516000,706
1578306548000,357
1578306599000,508
1578306672000,559
1578306689000,464
1578306709000,592
1578306734000,809
1578306772000,519
1578306784000,431
1578306793000,1000
1578306806000,943
1578306838000,413
1578306918000,131
1578306983000,268
1578307017000,440
1578307101000,827
1578307124000,10
1578307159000,97
1578307201000,813
1578307244000,20
1578307395000,357
1578307425000,766
1578307431000,286
1578307447000,413
1578307465000,864
1578307557000,943
1578307575000,431
1578307583000,519
1578307596000,592
1578307713000,353
1578307720000,764
1578307725000,450
1578307728000,898
1578307731000,455
1578307781000,440
1578307840000,559
1578307896000,131
1578307903000,827
1578307923000,357
1578308006000,813
1578308011000,10
1578308084000,759
1578308129000,157
1578308131000,238
1578308188000,97
1578308250000,440
1578308279000,91
1578308284000,943
1578308315000,431
1578308355000,592
1578308486000,729
1578308523000,827
1578308589000,413
1578308663000,864
1578308664000,559
1578308840000,131
1578308893000,48
1578308906000,746
1578308936000,97
1578308944000,746
1578308994000,97
1578309009000,549
1578309016000,813
1578309036000,914
1578309060000,91
1578309111000,10
1578309117000,943
1578309153000,827
1578309159000,431
1578309160000,440
1578309287000,592
1578309343000,413
1578309495000,845
1578309599000,829
1578309618000,671
1578309666000,91
1578309669000,131
1578309672000,813
1578309681000,383
1578309706000,559
1578309715000,380
1578309741000,864
1578309742000,302
1578309742000,943
1578309790000,538
1578309825000,850
1578309903000,449
1578309980000,572
1578310069000,526
1578310091000,10
1578310095000,109
1578310115000,131
1578310145000,440
1578310152000,592
1578310248000,827
1578310270000,413
1578310313000,943
1578310363000,467
1578310370000,813
1578310374000,845
1578310378000,779
1578310416000,814
1578310520000,80
1578310568000,80
1578310608000,793
1578310628000,864
1578310649000,995
1578310674000,359
1578310741000,671
1578310745000,506
1578310770000,383
1578310796000,481
1578310814000,592
1578310928000,91
1578310992000,827
1578311002000,943
1578311046000,925
1578311047000,779
1578311099000,301
1578311220000,671
1578311221000,413
1578311224000,84
1578311242000,213
1578311243000,845
1578311315000,864
1578311377000,680
1578311477000,732
1578311482000,440
1578311543000,265
1578311647000,401
1578311650000,170
1578311672000,359
1578311676000,383
1578311695000,91
1578311750000,466
1578311812000,671
1578311956000,827
1578311995000,440
1578312021000,727
1578312136000,845
1578312206000,779
1578312217000,864
1578312354000,827
1578312509000,383
1578312552000,724
1578312574000,495
1578312599000,31
1578312636000,518
1578312658000,359
1578312800000,91
1578312814000,779
1578312844000,796
1578312897000,671
1578312933000,864
1578312963000,845
1578313000000,309
1578313338000,91
1578313340000,425
1578313354000,619
1578313416000,357
1578313465000,359
1578313654000,383
1578313745000,671
1578313816000,881
1578313838000,881
1578313880000,179
1578313929000,779
1578314099000,845
1578314121000,580
1578314157000,97
1578314196000,383
1578314199000,508
1578314217000,383
1578314332000,359
1578314443000,306
1578314460000,394
1578314491000,881
1578314604000,671
1578314635000,114
1578314641000,81
1578314742000,179
1578314985000,746
1578315043000,644
1578315104000,97
1578315130000,779
1578315221000,995
1578315271000,671
1578315348000,235
1578315405000,881
1578315419000,449
1578315423000,359
1578315477000,605
1578315523000,179
1578315656000,300
1578315871000,191
1578315978000,359
1578315991000,273
1578315993000,592
1578316163000,97
1578316291000,875
1578316299000,881
1578316466000,179
1578316469000,88
1578316819000,359
1578316822000,339
1578316941000,931
1578317082000,456
1578317104000,881
1578317232000,97
1578317263000,301
1578317457000,179
1578317551000,509
1578317613000,30
1578318011000,179
1578318145000,881
1578318171000,97
1578318654000,97
1578318760000,179
1578319006000,946
1578319155000,881
