0,1578280315000,1578280355000
0,1578280467000,1578280501000
0,1578280539000,1578280584000
0,1578280717000,1578280742000
0,1578280838000,1578280863000
0,1578280911000,1578280951000
0,1578280983000,1578281074000
0,1578281075000,1578281115000
0,1578281159000,1578281189000
0,1578281238000,1578281263000
0,1578281281000,1578281306000
0,1578281344000,1578281385000
0,1578281511000,1578281539000
0,1578281608000,1578281656000
0,1578281776000,1578281801000
0,1578281840000,1578281903000
0,1578281918000,1578281943000
0,1578281960000,1578281996000
0,1578282076000,1578282101000
0,1578282141000,1578282184000
0,1578282196000,1578282233000
0,1578282283000,1578282308000
0,1578282327000,1578282352000
0,1578282388000,1578282413000
0,1578282445000,1578282491000
0,1578282500000,1578282528000
0,1578282546000,1578282571000
0,1578282597000,1578282736000
0,1578282790000,1578282833000
0,1578282840000,1578282876000
0,1578282881000,1578282923000
0,1578282927000,1578283013000
0,1578283055000,1578283143000
0,1578283164000,1578283189000
0,1578283198000,1578283278000
0,1578283355000,1578283380000
0,1578283424000,1578283449000
0,1578283451000,1578283479000
0,1578283493000,1578283518000
0,1578283547000,1578283572000
0,1578283588000,1578283630000
0,1578283646000,1578283706000
0,1578283715000,1578283752000
0,1578283793000,1578283908000
0,1578283960000,1578283985000
0,1578284067000,1578284092000
0,1578284097000,1578284128000
0,1578284154000,1578284226000
0,1578284286000,1578284320000
0,1578284353000,1578284415000
0,1578284422000,1578284447000
0,1578284455000,1578284508000
0,1578284550000,1578284601000
0,1578284621000,1578284646000
0,1578284649000,1578284716000
0,1578284747000,1578284813000
0,1578284846000,1578284884000
0,1578284937000,1578284964000
0,1578284974000,1578285015000
0,1578285037000,1578285082000
0,1578285099000,1578285151000
0,1578285170000,1578285195000
0,1578285216000,1578285241000
0,1578285253000,1578285278000
0,1578285353000,1578285386000
0,1578285451000,1578285486000
0,1578285549000,1578285584000
0,1578285632000,1578285657000
0,1578285686000,1578285776000
0,1578285823000,1578285849000
0,1578285851000,1578285896000
0,1578285905000,1578285974000
0,1578285989000,1578286048000
0,1578286085000,1578286128000
0,1578286155000,1578286180000
0,1578286188000,1578286213000
0,1578286267000,1578286296000
0,1578286387000,1578286412000
0,1578286423000,1578286498000
0,1578286511000,1578286590000
0,1578286622000,1578286647000
0,1578286659000,1578286706000
0,1578286720000,1578286750000
0,1578286765000,1578286790000
0,1578286801000,1578286845000
0,1578286897000,1578286922000
0,1578286927000,1578286952000
0,1578286958000,1578287026000
0,1578287059000,1578287084000
0,1578287087000,1578287112000
0,1578287165000,1578287190000
0,1578287307000,1578287377000
0,1578287398000,1578287432000
0,1578287466000,1578287495000
0,1578287536000,1578287561000
0,1578287570000,1578287596000
0,1578287651000,1578287685000
0,1578287698000,1578287762000
0,1578287814000,1578287879000
0,1578287915000,1578288002000
0,1578288017000,1578288081000
0,1578288088000,1578288164000
0,1578288242000,1578288267000
0,1578288278000,1578288332000
0,1578288346000,1578288420000
0,1578288426000,1578288486000
0,1578288523000,1578288563000
0,1578288565000,1578288602000
0,1578288613000,1578288657000
0,1578288674000,1578288771000
0,1578288788000,1578288818000
0,1578288877000,1578288912000
0,1578288961000,1578289000000
0,1578289028000,1578289053000
0,1578289178000,1578289203000
0,1578289215000,1578289289000
0,1578289325000,1578289397000
0,1578289398000,1578289423000
0,1578289449000,1578289474000
0,1578289496000,1578289555000
0,1578289565000,1578289593000
0,1578289599000,1578289624000
0,1578289632000,1578289657000
0,1578289662000,1578289694000
0,1578289696000,1578289753000
0,1578289780000,1578289805000
0,1578289845000,1578289870000
0,1578289880000,1578289905000
0,1578289909000,1578289961000
0,1578289977000,1578290004000
0,1578290091000,1578290162000
0,1578290206000,1578290261000
0,1578290264000,1578290289000
0,1578290336000,1578290392000
0,1578290632000,1578290657000
0,1578290658000,1578290691000
0,1578290702000,1578290727000
0,1578290771000,1578290818000
0,1578290830000,1578290894000
0,1578290933000,1578290966000
0,1578290968000,1578290993000
0,1578290998000,1578291023000
0,1578291054000,1578291079000
0,1578291080000,1578291105000
0,1578291110000,1578291135000
0,1578291153000,1578291178000
0,1578291203000,1578291228000
0,1578291240000,1578291318000
1355,1578291293000,1578291318000
0,1578291338000,1578291396000
0,1578291407000,1578291484000
0,1578291491000,1578291674000
0,1578291683000,1578291708000
0,1578291722000,1578291758000
0,1578291825000,1578291850000
0,1578291859000,1578291886000
0,1578291902000,1578291927000
0,1578291936000,1578291974000
0,1578291991000,1578292016000
0,1578292072000,1578292097000
0,1578292130000,1578292155000
0,1578292204000,1578292229000
0,1578292290000,1578292317000
0,1578292320000,1578292368000
0,1578292386000,1578292411000
0,1578292512000,1578292551000
0,1578292572000,1578292604000
0,1578292628000,1578292670000
0,1578292681000,1578292706000
0,1578292726000,1578292760000
0,1578292776000,1578292824000
0,1578292844000,1578292869000
0,1578292876000,1578292901000
0,1578292908000,1578292952000
0,1578292965000,1578292990000
0,1578292993000,1578293018000
0,1578293066000,1578293109000
0,1578293128000,1578293180000
1129,1578293156000,1578293181000
0,1578293191000,1578293216000
0,1578293269000,1578293358000
0,1578293415000,1578293454000
0,1578293472000,1578293507000
0,1578293576000,1578293601000
0,1578293620000,1578293684000
0,1578293686000,1578293773000
0,1578293779000,1578293804000
0,1578293845000,1578293888000
0,1578293935000,1578293983000
0,1578293988000,1578294013000
0,1578294050000,1578294075000
-1,1578294149000,1578294174000
0,1578294149000,1578294209000
0,1578294213000,1578294245000
0,1578294262000,1578294317000
0,1578294336000,1578294433000
-1,1578294339000,1578294364000
0,1578294446000,1578294473000
0,1578294518000,1578294595000
0,1578294608000,1578294634000
506,1578294608000,1578294634000
0,1578294647000,1578294701000
0,1578294851000,1578294892000
-1,1578294877000,1578294902000
0,1578294931000,1578294956000
0,1578294979000,1578295007000
-1,1578295026000,1578295051000
0,1578295026000,1578295051000
0,1578295101000,1578295126000
0,1578295149000,1578295183000
0,1578295249000,1578295282000
0,1578295284000,1578295309000
0,1578295371000,1578295396000
0,1578295420000,1578295445000
0,1578295459000,1578295496000
-1,1578295576000,1578295601000
0,1578295606000,1578295631000
0,1578295633000,1578295658000
0,1578295726000,1578295778000
0,1578295807000,1578295849000
0,1578295863000,1578295888000
0,1578295909000,1578295934000
-1,1578295969000,1578295995000
120,1578296091000,1578296116000
0,1578296110000,1578296154000
194,1578296151000,1578296166000
0,1578296223000,1578296248000
1068,1578296223000,1578296248000
0,1578296258000,1578296283000
0,1578296346000,1578296371000
0,1578296394000,1578296419000
0,1578296436000,1578296479000
-1,1578296479000,1578296504000
0,1578296481000,1578296506000
0,1578296546000,1578296661000
-1,1578296555000,1578296580000
-1,1578296610000,1578296635000
1344,1578296761000,1578296814000
0,1578296780000,1578296805000
0,1578296851000,1578296907000
-1,1578296882000,1578296907000
0,1578296928000,1578296953000
0,1578296977000,1578297002000
0,1578297020000,1578297045000
-1,1578297037000,1578297070000
0,1578297084000,1578297109000
0,1578297202000,1578297227000
0,1578297235000,1578297268000
0,1578297294000,1578297319000
120,1578297321000,1578297346000
0,1578297350000,1578297375000
0,1578297391000,1578297428000
-1,1578297403000,1578297428000
0,1578297434000,1578297524000
-1,1578297446000,1578297471000
-1,1578297475000,1578297524000
-1,1578297586000,1578297611000
0,1578297624000,1578297661000
0,1578297918000,1578297943000
0,1578297959000,1578297984000
194,1578297994000,1578298009000
-1,1578298149000,1578298174000
0,1578298268000,1578298293000
630,1578298307000,1578298332000
0,1578298458000,1578298483000
-1,1578298502000,1578298527000
0,1578298502000,1578298527000
0,1578298565000,1578298607000
-1,1578298629000,1578298654000
0,1578298629000,1578298654000
0,1578298689000,1578298714000
0,1578298747000,1578298793000
0,1578298805000,1578298839000
630,1578299018000,1578299043000
0,1578299143000,1578299168000
0,1578299249000,1578299274000
0,1578299329000,1578299356000
0,1578299377000,1578299402000
0,1578299457000,1578299482000
0,1578299636000,1578299661000
0,1578300138000,1578300163000
0,1578300222000,1578300250000
630,1578300222000,1578300247000
1068,1578300225000,1578300250000
0,1578300346000,1578300371000
0,1578300651000,1578300676000
0,1578300692000,1578300717000
-1,1578301318000,1578301343000
922,1578301333000,1578301359000
1355,1578301531000,1578301556000
0,1578301785000,1578301810000
0,1578301847000,1578301883000
194,1578301861000,1578301876000
1261,1578301881000,1578301906000
-1,1578301956000,1578301981000
0,1578302081000,1578302106000
