1443,1578293178000,1578293195000
454,1578293786000,1578293803000
640,1578293882000,1578293899000
454,1578293904000,1578293921000
1266,1578294139000,1578294156000
1443,1578294208000,1578294225000
993,1578294356000,1578294373000
1456,1578294508000,1578294525000
1443,1578294777000,1578294794000
1443,1578294888000,1578294905000
879,1578295154000,1578295175000
1456,1578295154000,1578295171000
9,1578295665000,1578295686000
993,1578295747000,1578295768000
1443,1578295785000,1578295802000
694,1578295948000,1578295965000
1435,1578296438000,1578296455000
977,1578296440000,1578296457000
1435,1578296462000,1578296483000
843,1578296588000,1578296605000
640,1578296919000,1578296940000
517,1578296950000,1578296967000
1266,1578297727000,1578297748000
1443,1578297796000,1578297813000
9,1578297929000,1578297950000
940,1578298856000,1578298877000
-1,1578299343000,1578299362000
454,1578300672000,1578300693000
843,1578300950000,1578300967000
977,1578302849000,1578302870000
977,1578303699000,1578303716000
940,1578304000000,1578304021000
-1,1578304083000,1578304102000
-1,1578304246000,1578304265000
-1,1578304977000,1578304996000
-1,1578305811000,1578305830000
1228,1578305974000,1578305994000
0,1578305976000,1578305995000
-1,1578305976000,1578305995000
-1,1578306046000,1578306065000
993,1578306582000,1578306599000
694,1578306596000,1578306613000
-1,1578306693000,1578306712000
1266,1578306766000,1578306783000
1266,1578306802000,1578306823000
-1,1578306827000,1578306846000
1456,1578306931000,1578306948000
977,1578307281000,1578307298000
570,1578307430000,1578307451000
570,1578307559000,1578307580000
570,1578307681000,1578307698000
-1,1578308717000,1578308736000
-1,1578308784000,1578308803000
-1,1578308884000,1578308903000
-1,1578310250000,1578310269000
517,1578310371000,1578310388000
454,1578310525000,1578310544000
1266,1578310753000,1578310770000
879,1578312438000,1578312452000
-1,1578312679000,1578312716000
879,1578313304000,1578313321000
454,1578313706000,1578313725000
-1,1578313797000,1578313816000
-1,1578314174000,1578314193000
-1,1578314814000,1578314833000
-1,1578315035000,1578315054000
1456,1578315170000,1578315189000
1456,1578315253000,1578315270000
-1,1578315295000,1578315314000
-1,1578315337000,1578315356000
1435,1578315452000,1578315464000
640,1578315865000,1578315886000
-1,1578315881000,1578315900000
-1,1578315967000,1578315986000
-1,1578318292000,1578318311000
-1,1578318678000,1578318697000
-1,1578319621000,1578319640000
-1,1578319850000,1578319869000
-1,1578320219000,1578320238000
-1,1578320482000,1578320501000
-1,1578320743000,1578320762000
-1,1578321306000,1578321325000
-1,1578321351000,1578321370000
-1,1578322276000,1578322295000
1045,1578378626000,1578378643000
817,1578379463000,1578379480000
805,1578380245000,1578380262000
1045,1578380370000,1578380387000
1379,1578380910000,1578380927000
491,1578381190000,1578381207000
279,1578381229000,1578381250000
1245,1578381358000,1578381375000
15,1578381428000,1578381445000
266,1578381746000,1578381763000
1346,1578381973000,1578381990000
1346,1578382014000,1578382031000
805,1578382057000,1578382074000
279,1578382162000,1578382179000
1073,1578382283000,1578382300000
805,1578382433000,1578382450000
1073,1578382479000,1578382496000
805,1578382557000,1578382574000
1245,1578382616000,1578382633000
1146,1578382720000,1578382737000
15,1578382989000,1578383006000
1379,1578382995000,1578383012000
1073,1578383033000,1578383054000
1146,1578383196000,1578383217000
266,1578383300000,1578383321000
559,1578383308000,1578383329000
574,1578383544000,1578383565000
1045,1578383571000,1578383592000
559,1578383845000,1578383862000
15,1578383902000,1578383923000
817,1578384512000,1578384533000
491,1578384549000,1578384566000
15,1578385179000,1578385196000
-1,1578389825000,1578389844000
1346,1578390029000,1578390046000
491,1578390074000,1578390086000
559,1578390497000,1578390511000
-1,1578391371000,1578391390000
23,1578391907000,1578391927000
585,1578391907000,1578391927000
0,1578391909000,1578391928000
-1,1578391909000,1578391928000
-1,1578391959000,1578391978000
1379,1578392594000,1578392611000
1045,1578392606000,1578392623000
1146,1578392622000,1578392639000
1045,1578392634000,1578392655000
1245,1578392691000,1578392712000
-1,1578392703000,1578392722000
1146,1578392734000,1578392748000
15,1578392922000,1578392939000
279,1578393013000,1578393034000
266,1578393850000,1578393869000
15,1578394321000,1578394340000
-1,1578396810000,1578396829000
1245,1578397048000,1578397065000
805,1578397477000,1578397498000
-1,1578397587000,1578397606000
279,1578397819000,1578397836000
-1,1578398504000,1578398523000
585,1578398520000,1578398540000
1146,1578399697000,1578399716000
-1,1578399962000,1578399981000
1146,1578400105000,1578400122000
-1,1578400467000,1578400486000
-1,1578400571000,1578400590000
-1,1578401021000,1578401040000
-1,1578401720000,1578401739000
1495,1578401842000,1578401863000
