23,1578279720000,1578315805000
0,1578280216000,1578280251000
0,1578280368000,1578280397000
0,1578280440000,1578280480000
0,1578280618000,1578280638000
0,1578280739000,1578280759000
0,1578280812000,1578280847000
0,1578280884000,1578280924000
0,1578280925000,1578280945000
0,1578280950000,1578280970000
0,1578280976000,1578281011000
0,1578281060000,1578281085000
0,1578281139000,1578281159000
0,1578281182000,1578281202000
0,1578281245000,1578281281000
0,1578281412000,1578281435000
0,1578281509000,1578281552000
0,1578281677000,1578281697000
0,1578281741000,1578281799000
0,1578281819000,1578281839000
0,1578281861000,1578281892000
0,1578281930000,1578282819000
0,1578282828000,1578282848000
0,1578282850000,1578282885000
0,1578282889000,1578282909000
0,1578282956000,1578282979000
0,1578282980000,1578298550000
1257,1578290085000,1578290110000
1355,1578291194000,1578291214000
189,1578292320000,1578293077000
1129,1578293057000,1578293077000
248,1578293254000,1578296803000
189,1578293262000,1578293614000
1138,1578293303000,1578307941000
1375,1578293693000,1578305301000
719,1578293818000,1578313098000
-1,1578294050000,1578294070000
-1,1578294240000,1578294260000
685,1578294354000,1578294530000
212,1578294356000,1578310578000
-1,1578294426000,1578298550000
506,1578294509000,1578294530000
1301,1578294901000,1578295666000
639,1578295009000,1578295075000
727,1578295361000,1578313486000
9,1578295532000,1578295549000
120,1578295992000,1578296012000
1097,1578296008000,1578309635000
189,1578296020000,1578296054000
194,1578296040000,1578296069000
1068,1578296102000,1578296144000
519,1578296214000,1578296485000
1349,1578296335000,1578296359000
923,1578296414000,1578296439000
1013,1578296478000,1578296502000
337,1578296480000,1578305588000
1004,1578296486000,1578304137000
937,1578296525000,1578319346000
1228,1578296568000,1578302563000
650,1578296589000,1578314532000
1344,1578296670000,1578296686000
1344,1578296694000,1578296710000
640,1578296786000,1578296803000
923,1578297085000,1578297110000
13,1578297095000,1578317507000
120,1578297222000,1578297242000
1100,1578297333000,1578307689000
79,1578297342000,1578297367000
1288,1578297402000,1578297425000
1266,1578297594000,1578297611000
189,1578297754000,1578297788000
9,1578297796000,1578297813000
460,1578297865000,1578297893000
194,1578297883000,1578297912000
460,1578297971000,1578297999000
1298,1578298042000,1578298070000
189,1578298090000,1578298124000
1010,1578298142000,1578304475000
630,1578298208000,1578298228000
737,1578298272000,1578312746000
639,1578298525000,1578298550000
1298,1578298564000,1578298592000
0,1578298590000,1578298610000
0,1578298648000,1578298668000
0,1578298669000,1578298689000
0,1578298706000,1578298735000
940,1578298723000,1578298740000
460,1578298761000,1578298789000
519,1578298907000,1578298941000
630,1578298919000,1578298939000
923,1578298995000,1578299020000
