1578311052000,444
1578311079000,737
1578311140000,308
1578311150000,12
1578311191000,417
1578311211000,212
1578311257000,685
1578311290000,820
1578311319000,593
1578311333000,106
1578311345000,36
1578311382000,13
1578311414000,234
1578311447000,950
1578311449000,323
1578311472000,807
1578311477000,711
1578311504000,989
1578311507000,241
1578311509000,78
1578311528000,838
1578312260000,123
1578312400000,220
1578313139000,123
1578313406000,220
1578314019000,123
1578314317000,968
1578314344000,220
1578314370000,371
1578314382000,25
1578314395000,390
1578314444000,916
1578314582000,714
1578314597000,653
1578314617000,950
1578314629000,82
1578314672000,220
1578314711000,417
1578314723000,308
1578314787000,517
1578314816000,683
1578314821000,818
1578314844000,591
1578314866000,627
1578314896000,106
1578314948000,626
1578315033000,426
1578315212000,161
1578315698000,591
1578316621000,591
1578317647000,591
1578318357000,591
1578323959000,105
1578388831000,846
1578389911000,846
1578390661000,846
1578391647000,846
1578392871000,846
1578393818000,846
1578394527000,497
1578394680000,226
1578394741000,704
1578394757000,65
1578394992000,651
1578395074000,846
1578395122000,635
1578395148000,600
1578395263000,156
1578395413000,333
1578395553000,497
1578395578000,44
1578395578000,704
1578395707000,226
1578395769000,65
1578395771000,651
1578396023000,600
1578396026000,799
1578396039000,635
1578396128000,333
1578396154000,846
1578396223000,156
1578396342000,314
1578396346000,704
1578396357000,44
1578396522000,226
1578396575000,497
1578396578000,651
1578396831000,65
1578396910000,314
1578396947000,846
1578396954000,635
1578396970000,497
1578396984000,704
1578397005000,600
1578397062000,333
1578397217000,156
1578397221000,799
1578397333000,704
1578397385000,226
1578397392000,635
1578397461000,44
1578397485000,65
1578397500000,651
1578397538000,792
1578397631000,207
1578397653000,156
1578397682000,333
1578397801000,600
1578397829000,846
1578397893000,651
1578397924000,44
1578398012000,314
1578398161000,799
1578398499000,255
1578398515000,799
1578398841000,314
1578398869000,31
1578398970000,87
1578399005000,921
1578399138000,255
1578399600000,245
1578399615000,921
1578399630000,31
1578399732000,87
1578400269000,255
1578400562000,245
1578400626000,921
1578400655000,87
1578400786000,31
1578400810000,56
1578401066000,921
1578401068000,438
1578401151000,255
1578401184000,147
1578401188000,751
1578401355000,676
1578401389000,245
1578401392000,809
1578402199000,751
1578403306000,751
1578404234000,751
1578481391000,757
1578481858000,322
1578482339000,757
1578482484000,322
1578482949000,757
1578483466000,322
1578483812000,757
1578483965000,451
1578484193000,860
1578484246000,32
1578484264000,882
1578484287000,78
1578484291000,322
1578484319000,972
1578484371000,298
1578487479000,162
1578487552000,940
1578487829000,301
1578567513000,322
1578567616000,417
1578567618000,33
1578567844000,869
1578567890000,261
1578567901000,211
1578567912000,722
1578567929000,575
1578567934000,279
1578568009000,570
1578568045000,985
1578568127000,566
1578568130000,797
1578568397000,322
1578568450000,907
1578568489000,417
1578568620000,33
1578568653000,710
1578568679000,600
1578568712000,932
1578568715000,575
1578568716000,566
1578568794000,869
1578568903000,570
1578568916000,211
1578568961000,722
1578568994000,797
1578569024000,261
1578569108000,985
1578569147000,279
1578569282000,322
1578569340000,907
1578569492000,417
1578569539000,566
1578569602000,869
1578569620000,600
1578569621000,797
1578569624000,710
1578569629000,33
1578569655000,261
1578569711000,932
1578569833000,211
1578569845000,722
1578569853000,575
1578569895000,279
1578569902000,985
1578570113000,570
1578570121000,566
1578570182000,417
1578570226000,869
1578570288000,279
1578570296000,710
1578570305000,907
1578570331000,322
1578570350000,211
1578570450000,932
1578570482000,797
1578570499000,575
1578570527000,570
1578570571000,722
1578570599000,600
1578571005000,710
1578571114000,932
1578571432000,873
1578571443000,907
1578571455000,600
1578571456000,306
1578571566000,710
1578572063000,818
1578572302000,873
1578572324000,306
1578572464000,907
1578572856000,907
1578573029000,818
1578573206000,873
1578573366000,306
1578573448000,362
1578573550000,857
1578573577000,213
1578573655000,907
1578573658000,563
1578573755000,266
1578573809000,38
1578573845000,611
1578573910000,148
1578573919000,170
1578573956000,475
1578573994000,873
1578574005000,539
1578574033000,818
1578574152000,106
1578574215000,606
1578574558000,907
1578575327000,907
1578575781000,907
1578577188000,985
1578653990000,722
1578654248000,435
1578654312000,597
1578655055000,722
1578655224000,435
1578655353000,597
1578655409000,344
1578655682000,722
1578655944000,435
1578656193000,344
1578656221000,597
1578656397000,722
1578656607000,435
1578656716000,344
1578656739000,215
1578656755000,324
1578656772000,722
1578656818000,9
1578656866000,563
1578656897000,239
1578656907000,306
1578656969000,107
1578656981000,606
1578656982000,185
1578657019000,985
1578657095000,597
1578659508000,184
1578660016000,397
1578660065000,371
1578660095000,239
1578660113000,176
1578660306000,336
1578660363000,556
1578660415000,276
1578660425000,458
1578660440000,987
1578660441000,687
1578660686000,126
